Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),vpdmin (hPa),vpdmax (hPa)
WCCA Site 27,-121.0715,39.0689,450,2014,981.10,10.8,17.2,23.6,3.79,21.97
WCCA Site 27,-121.0715,39.0689,450,2015,508.99,10.4,16.9,23.4,3.79,21.91
WCCA Site 27,-121.0715,39.0689,450,2016,1186.12,10.2,16.4,22.7,3.52,20.68
WCCA Site 27,-121.0715,39.0689,450,2017,1519.95,10.3,16.5,22.7,3.33,20.67
WCCA Site 27,-121.0715,39.0689,450,2018,991.68,9.5,16.2,23.0,3.35,21.61
WCCA Site 27,-121.0715,39.0689,450,2019,1325.69,9.6,15.8,22.0,3.05,19.40
WCCA Site 27,-121.0715,39.0689,450,2020,577.17,10.0,16.7,23.4,4.12,22.68
WCCA Site 27,-121.0715,39.0689,450,2021,1050.95,9.5,16.1,22.8,3.69,22.70
WCCA Site 27,-121.0715,39.0689,450,2022,689.70,9.4,16.2,23.0,4.08,23.33
WCCA Site 27,-121.0715,39.0689,450,2023,1027.62,8.9,15.0,21.1,2.63,18.16
WCCA Site 27,-121.0715,39.0689,450,2024,1115.47,10.0,16.1,22.2,3.22,20.33
,,,,,,,,,,
WCCA Site 28,-121.0824,39.0697,424,2010,1221.47,8.9,15.0,21.1,2.38,17.91
WCCA Site 28,-121.0824,39.0697,424,2011,861.45,8.4,14.7,21.1,2.15,17.76
WCCA Site 28,-121.0824,39.0697,424,2012,1240.44,9.0,15.8,22.5,3.02,20.80
WCCA Site 28,-121.0824,39.0697,424,2013,272.73,9.1,16.1,23.1,3.32,21.84
WCCA Site 28,-121.0824,39.0697,424,2014,973.73,10.7,17.2,23.8,3.57,22.10
WCCA Site 28,-121.0824,39.0697,424,2015,504.19,10.2,16.9,23.5,3.54,22.03
WCCA Site 28,-121.0824,39.0697,424,2016,1172.11,10.1,16.4,22.8,3.36,20.74
WCCA Site 28,-121.0824,39.0697,424,2017,1509.74,10.1,16.5,22.9,3.18,20.74
WCCA Site 28,-121.0824,39.0697,424,2018,986.12,9.3,16.2,23.1,3.17,21.67
WCCA Site 28,-121.0824,39.0697,424,2019,1318.11,9.5,15.8,22.1,2.88,19.53
WCCA Site 28,-121.0824,39.0697,424,2020,571.16,9.8,16.7,23.5,3.88,22.82
WCCA Site 28,-121.0824,39.0697,424,2021,1042.77,9.5,16.2,22.9,3.68,22.67
WCCA Site 28,-121.0824,39.0697,424,2022,681.36,9.3,16.2,23.1,4.01,23.30
WCCA Site 28,-121.0824,39.0697,424,2023,1018.71,9.1,15.1,21.2,2.68,18.17
WCCA Site 28,-121.0824,39.0697,424,2024,1116.07,10.2,16.3,22.3,3.34,20.32
,,,,,,,,,,
WCCA Site 30,-121.0929,39.1680,629,2010,1654.65,7.0,13.5,19.9,1.97,17.38
WCCA Site 30,-121.0929,39.1680,629,2011,1062.46,6.6,13.3,20.0,2.10,17.47
WCCA Site 30,-121.0929,39.1680,629,2012,1656.00,7.5,14.5,21.4,2.98,20.39
WCCA Site 30,-121.0929,39.1680,629,2013,359.00,7.1,14.6,22.1,3.09,21.23
WCCA Site 30,-121.0929,39.1680,629,2014,1264.25,9.0,15.8,22.6,3.38,21.63
WCCA Site 30,-121.0929,39.1680,629,2015,670.17,8.4,15.5,22.6,3.26,21.60
WCCA Site 30,-121.0929,39.1680,629,2016,1569.52,7.9,14.8,21.8,3.04,20.37
WCCA Site 30,-121.0929,39.1680,629,2017,1839.61,8.2,15.0,21.7,2.56,20.00
WCCA Site 30,-121.0929,39.1680,629,2018,1131.86,7.8,15.0,22.1,3.05,21.20
WCCA Site 30,-121.0929,39.1680,629,2019,1557.67,7.4,14.2,20.9,2.22,18.88
WCCA Site 30,-121.0929,39.1680,629,2020,699.17,8.2,15.4,22.6,3.93,22.44
WCCA Site 30,-121.0929,39.1680,629,2021,1175.30,8.2,15.3,22.4,3.65,23.00
WCCA Site 30,-121.0929,39.1680,629,2022,853.93,8.0,15.2,22.4,3.72,22.88
WCCA Site 30,-121.0929,39.1680,629,2023,1207.46,8.0,14.2,20.4,2.87,18.15
WCCA Site 30,-121.0929,39.1680,629,2024,1359.01,9.5,15.5,21.5,4.31,20.35
,,,,,,,,,,
WCCA Site 32,-121.2756,39.2661,338,2010,1215.39,9.8,15.7,21.6,2.86,18.35
WCCA Site 32,-121.2756,39.2661,338,2011,786.19,9.2,15.4,21.6,2.82,18.62
WCCA Site 32,-121.2756,39.2661,338,2012,1217.57,10.1,16.4,22.8,3.77,21.17
WCCA Site 32,-121.2756,39.2661,338,2013,255.59,9.9,16.7,23.5,3.81,22.28
WCCA Site 32,-121.2756,39.2661,338,2014,942.19,11.5,17.8,24.1,4.15,22.43
WCCA Site 32,-121.2756,39.2661,338,2015,465.70,11.0,17.5,23.9,4.04,22.02
WCCA Site 32,-121.2756,39.2661,338,2016,1143.93,10.9,17.0,23.1,3.64,20.50
WCCA Site 32,-121.2756,39.2661,338,2017,1284.71,11.2,17.2,23.3,3.64,20.81
WCCA Site 32,-121.2756,39.2661,338,2018,874.42,10.4,16.9,23.4,3.97,21.73
WCCA Site 32,-121.2756,39.2661,338,2019,1189.12,10.4,16.5,22.6,3.65,20.74
WCCA Site 32,-121.2756,39.2661,338,2020,453.63,11.0,17.4,23.9,4.92,23.59
WCCA Site 32,-121.2756,39.2661,338,2021,875.96,10.4,16.9,23.3,4.45,23.13
WCCA Site 32,-121.2756,39.2661,338,2022,619.69,10.6,17.1,23.6,5.04,23.86
WCCA Site 32,-121.2756,39.2661,338,2023,925.37,10.3,16.1,21.9,3.76,19.52
WCCA Site 32,-121.2756,39.2661,338,2024,1072.87,11.5,17.2,22.9,4.75,21.66
,,,,,,,,,,
WCCA Site 34,-121.1043,39.1857,674,2010,1679.66,7.2,13.5,19.7,2.21,16.85
WCCA Site 34,-121.1043,39.1857,674,2011,1074.65,6.8,13.3,19.8,2.35,17.06
WCCA Site 34,-121.1043,39.1857,674,2012,1686.65,7.8,14.5,21.2,3.23,19.95
WCCA Site 34,-121.1043,39.1857,674,2013,364.44,7.4,14.7,21.9,3.34,20.83
WCCA Site 34,-121.1043,39.1857,674,2014,1277.57,9.3,15.8,22.4,3.71,21.10
WCCA Site 34,-121.1043,39.1857,674,2015,678.23,8.6,15.5,22.4,3.52,21.14
WCCA Site 34,-121.1043,39.1857,674,2016,1584.44,8.1,14.8,21.5,3.25,19.81
WCCA Site 34,-121.1043,39.1857,674,2017,1855.09,8.5,15.0,21.5,2.90,19.52
WCCA Site 34,-121.1043,39.1857,674,2018,1143.03,8.0,15.0,21.9,3.30,20.75
WCCA Site 34,-121.1043,39.1857,674,2019,1583.76,7.7,14.1,20.6,2.53,18.31
WCCA Site 34,-121.1043,39.1857,674,2020,706.18,8.5,15.4,22.4,4.17,21.99
WCCA Site 34,-121.1043,39.1857,674,2021,1190.45,8.4,15.3,22.3,3.74,22.75
WCCA Site 34,-121.1043,39.1857,674,2022,874.41,8.2,15.2,22.3,3.94,22.61
WCCA Site 34,-121.1043,39.1857,674,2023,1217.43,8.2,14.2,20.3,3.19,17.86
WCCA Site 34,-121.1043,39.1857,674,2024,1379.65,9.8,15.6,21.3,4.66,19.97
,,,,,,,,,,
WCCA Site 9.,-121.0782,39.1555,594,2010,1637.27,7.4,13.9,20.4,2.12,17.97
WCCA Site 9.,-121.0782,39.1555,594,2011,1053.35,6.9,13.7,20.4,2.21,18.01
WCCA Site 9.,-121.0782,39.1555,594,2012,1631.12,7.8,14.8,21.9,3.13,20.91
WCCA Site 9.,-121.0782,39.1555,594,2013,353.67,7.5,15.0,22.5,3.20,21.79
WCCA Site 9.,-121.0782,39.1555,594,2014,1253.61,9.4,16.2,23.1,3.59,22.27
WCCA Site 9.,-121.0782,39.1555,594,2015,667.05,8.8,15.9,23.0,3.44,22.20
WCCA Site 9.,-121.0782,39.1555,594,2016,1551.66,8.3,15.2,22.1,3.21,20.94
WCCA Site 9.,-121.0782,39.1555,594,2017,1830.57,8.6,15.4,22.2,2.74,20.74
WCCA Site 9.,-121.0782,39.1555,594,2018,1124.15,8.2,15.4,22.6,3.25,21.93
WCCA Site 9.,-121.0782,39.1555,594,2019,1539.29,7.8,14.6,21.4,2.45,19.57
WCCA Site 9.,-121.0782,39.1555,594,2020,696.53,8.6,15.8,23.0,4.09,23.02
WCCA Site 9.,-121.0782,39.1555,594,2021,1162.69,8.6,15.6,22.6,3.81,23.37
WCCA Site 9.,-121.0782,39.1555,594,2022,843.48,8.3,15.5,22.7,3.81,23.27
WCCA Site 9.,-121.0782,39.1555,594,2023,1196.60,7.9,14.3,20.7,2.57,18.38
WCCA Site 9.,-121.0782,39.1555,594,2024,1340.91,9.2,15.5,21.8,3.64,20.86
,,,,,,,,,,
WCCA Site 25,-121.0187,39.1350,574,2010,1535.03,8.3,14.5,20.8,2.47,18.23
WCCA Site 25,-121.0187,39.1350,574,2011,996.57,7.8,14.3,20.7,2.35,18.11
WCCA Site 25,-121.0187,39.1350,574,2012,1534.53,8.4,15.4,22.4,3.24,21.42
WCCA Site 25,-121.0187,39.1350,574,2013,332.67,8.8,15.9,23.0,3.69,22.28
WCCA Site 25,-121.0187,39.1350,574,2014,1193.84,9.9,16.7,23.5,3.63,22.68
WCCA Site 25,-121.0187,39.1350,574,2015,624.22,9.6,16.5,23.4,3.74,22.56
WCCA Site 25,-121.0187,39.1350,574,2016,1467.09,9.3,15.9,22.6,3.55,21.23
WCCA Site 25,-121.0187,39.1350,574,2017,1755.25,9.4,16.0,22.6,3.14,21.15
WCCA Site 25,-121.0187,39.1350,574,2018,1092.61,8.8,15.9,23.0,3.38,22.40
WCCA Site 25,-121.0187,39.1350,574,2019,1487.95,8.8,15.3,21.8,2.93,20.01
WCCA Site 25,-121.0187,39.1350,574,2020,686.02,9.2,16.2,23.2,4.05,23.02
WCCA Site 25,-121.0187,39.1350,574,2021,1155.48,8.8,15.7,22.6,3.95,22.87
WCCA Site 25,-121.0187,39.1350,574,2022,815.19,8.4,15.5,22.6,3.76,22.93
WCCA Site 25,-121.0187,39.1350,574,2023,1174.96,8.0,14.3,20.7,2.38,17.97
WCCA Site 25,-121.0187,39.1350,574,2024,1301.34,8.9,15.4,21.8,2.99,20.30
,,,,,,,,,,
WCCA Site 48,-121.0775,39.1356,575,2010,1563.02,7.4,13.9,20.5,2.09,18.22
WCCA Site 48,-121.0775,39.1356,575,2011,1012.21,7.0,13.8,20.5,2.22,18.28
WCCA Site 48,-121.0775,39.1356,575,2012,1539.55,7.8,14.9,22.0,3.14,21.16
WCCA Site 48,-121.0775,39.1356,575,2013,337.41,7.6,15.1,22.6,3.17,22.03
WCCA Site 48,-121.0775,39.1356,575,2014,1197.59,9.4,16.3,23.2,3.60,22.53
WCCA Site 48,-121.0775,39.1356,575,2015,628.93,8.8,16.0,23.1,3.47,22.44
WCCA Site 48,-121.0775,39.1356,575,2016,1471.07,8.4,15.3,22.2,3.21,21.20
WCCA Site 48,-121.0775,39.1356,575,2017,1756.32,8.6,15.4,22.3,2.74,21.04
WCCA Site 48,-121.0775,39.1356,575,2018,1098.54,8.2,15.5,22.7,3.26,22.20
WCCA Site 48,-121.0775,39.1356,575,2019,1462.71,7.9,14.7,21.5,2.45,19.84
WCCA Site 48,-121.0775,39.1356,575,2020,677.53,8.7,15.8,23.0,4.08,23.05
WCCA Site 48,-121.0775,39.1356,575,2021,1137.96,8.7,15.6,22.5,3.87,23.03
WCCA Site 48,-121.0775,39.1356,575,2022,810.82,8.4,15.5,22.7,3.76,22.99
WCCA Site 48,-121.0775,39.1356,575,2023,1141.23,7.9,14.3,20.6,2.48,18.10
WCCA Site 48,-121.0775,39.1356,575,2024,1271.44,9.4,15.6,21.8,3.77,20.59
,,,,,,,,,,
WCCA Site 50,-121.0640,39.2222,788,2010,1912.43,6.8,12.8,18.8,2.22,15.81
WCCA Site 50,-121.0640,39.2222,788,2011,1251.34,6.5,12.7,19.0,2.41,16.04
WCCA Site 50,-121.0640,39.2222,788,2012,1886.04,7.5,13.9,20.4,3.41,18.84
WCCA Site 50,-121.0640,39.2222,788,2013,432.67,7.2,14.1,21.1,3.69,19.68
WCCA Site 50,-121.0640,39.2222,788,2014,1396.25,9.2,15.4,21.5,4.17,20.00
WCCA Site 50,-121.0640,39.2222,788,2015,760.10,8.5,15.1,21.6,3.90,20.15
WCCA Site 50,-121.0640,39.2222,788,2016,1797.00,7.8,14.2,20.7,3.62,18.73
WCCA Site 50,-121.0640,39.2222,788,2017,2152.90,8.2,14.4,20.7,3.00,18.37
WCCA Site 50,-121.0640,39.2222,788,2018,1246.03,7.8,14.5,21.1,3.37,19.51
WCCA Site 50,-121.0640,39.2222,788,2019,1769.27,7.5,13.6,19.7,2.67,17.06
WCCA Site 50,-121.0640,39.2222,788,2020,773.16,8.3,15.0,21.6,4.16,20.87
WCCA Site 50,-121.0640,39.2222,788,2021,1240.44,8.4,15.0,21.6,3.95,21.92
WCCA Site 50,-121.0640,39.2222,788,2022,928.76,8.3,15.0,21.7,4.51,21.81
WCCA Site 50,-121.0640,39.2222,788,2023,1384.34,8.4,14.1,19.8,3.81,17.29
WCCA Site 50,-121.0640,39.2222,788,2024,1527.17,9.2,15.1,20.9,4.28,19.49
,,,,,,,,,,
WCCA Site 10,-121.1108,39.0934,453,2010,1296.72,8.6,14.8,20.9,2.50,18.15
WCCA Site 10,-121.1108,39.0934,453,2011,882.52,8.1,14.5,21.0,2.39,18.18
WCCA Site 10,-121.1108,39.0934,453,2012,1309.49,8.8,15.6,22.4,3.23,21.00
WCCA Site 10,-121.1108,39.0934,453,2013,287.84,9.0,16.0,23.0,3.52,22.12
WCCA Site 10,-121.1108,39.0934,453,2014,1027.33,10.5,17.0,23.6,3.80,22.35
WCCA Site 10,-121.1108,39.0934,453,2015,531.89,9.9,16.7,23.4,3.72,22.33
WCCA Site 10,-121.1108,39.0934,453,2016,1251.87,9.8,16.2,22.6,3.48,21.04
WCCA Site 10,-121.1108,39.0934,453,2017,1540.90,9.9,16.3,22.7,3.23,21.03
WCCA Site 10,-121.1108,39.0934,453,2018,1007.65,9.3,16.1,23.0,3.57,22.03
WCCA Site 10,-121.1108,39.0934,453,2019,1340.92,9.3,15.6,22.0,3.14,19.88
WCCA Site 10,-121.1108,39.0934,453,2020,582.96,9.9,16.7,23.4,4.46,23.21
WCCA Site 10,-121.1108,39.0934,453,2021,1032.67,9.6,16.2,22.8,3.98,22.97
WCCA Site 10,-121.1108,39.0934,453,2022,699.74,9.4,16.3,23.2,4.18,23.54
WCCA Site 10,-121.1108,39.0934,453,2023,1038.71,8.8,15.0,21.2,2.72,18.44
WCCA Site 10,-121.1108,39.0934,453,2024,1151.83,9.8,16.0,22.1,3.35,20.53
,,,,,,,,,,
WCCA Site 9.,-121.0612,39.1659,667,2010,1738.96,6.7,13.2,19.7,1.88,17.19
WCCA Site 9.,-121.0612,39.1659,667,2011,1105.90,6.4,13.1,19.8,2.05,17.28
WCCA Site 9.,-121.0612,39.1659,667,2012,1727.07,7.3,14.3,21.3,2.94,20.20
WCCA Site 9.,-121.0612,39.1659,667,2013,373.14,6.9,14.4,21.9,3.05,20.91
WCCA Site 9.,-121.0612,39.1659,667,2014,1309.84,8.8,15.6,22.4,3.39,21.40
WCCA Site 9.,-121.0612,39.1659,667,2015,707.74,8.2,15.3,22.4,3.25,21.41
WCCA Site 9.,-121.0612,39.1659,667,2016,1618.79,7.5,14.5,21.5,3.02,20.17
WCCA Site 9.,-121.0612,39.1659,667,2017,1917.78,7.9,14.7,21.6,2.46,19.82
WCCA Site 9.,-121.0612,39.1659,667,2018,1154.08,7.6,14.8,21.9,3.00,21.04
WCCA Site 9.,-121.0612,39.1659,667,2019,1599.50,7.1,13.9,20.7,2.12,18.65
WCCA Site 9.,-121.0612,39.1659,667,2020,719.34,8.0,15.2,22.4,3.79,22.19
WCCA Site 9.,-121.0612,39.1659,667,2021,1196.21,7.9,15.1,22.2,3.76,23.01
WCCA Site 9.,-121.0612,39.1659,667,2022,882.45,7.6,14.9,22.3,3.60,22.77
WCCA Site 9.,-121.0612,39.1659,667,2023,1256.89,7.5,13.9,20.3,2.65,18.04
WCCA Site 9.,-121.0612,39.1659,667,2024,1414.35,8.9,15.2,21.4,3.70,20.36
,,,,,,,,,,
WCCA Site 12,-121.0696,39.2189,754,2010,1886.18,6.6,12.7,18.9,1.96,15.98
WCCA Site 12,-121.0696,39.2189,754,2011,1219.51,6.3,12.7,19.1,2.19,16.19
WCCA Site 12,-121.0696,39.2189,754,2012,1894.92,7.2,13.8,20.5,3.10,19.00
WCCA Site 12,-121.0696,39.2189,754,2013,424.44,6.8,14.0,21.2,3.34,19.91
WCCA Site 12,-121.0696,39.2189,754,2014,1391.09,8.8,15.2,21.6,3.76,20.18
WCCA Site 12,-121.0696,39.2189,754,2015,765.93,8.1,14.9,21.7,3.51,20.32
WCCA Site 12,-121.0696,39.2189,754,2016,1776.24,7.4,14.1,20.8,3.29,18.98
WCCA Site 12,-121.0696,39.2189,754,2017,2125.40,7.8,14.3,20.8,2.69,18.53
WCCA Site 12,-121.0696,39.2189,754,2018,1235.64,7.4,14.3,21.2,3.06,19.64
WCCA Site 12,-121.0696,39.2189,754,2019,1751.19,7.0,13.5,19.9,2.33,17.26
WCCA Site 12,-121.0696,39.2189,754,2020,763.40,8.0,14.9,21.8,3.93,21.11
WCCA Site 12,-121.0696,39.2189,754,2021,1267.43,8.0,14.9,21.8,3.76,22.10
WCCA Site 12,-121.0696,39.2189,754,2022,943.76,8.0,14.8,21.7,4.13,21.80
WCCA Site 12,-121.0696,39.2189,754,2023,1400.39,8.0,13.9,19.9,3.40,17.46
WCCA Site 12,-121.0696,39.2189,754,2024,1542.13,8.8,15.0,21.1,3.85,19.80
,,,,,,,,,,
WCCA Site 12,-121.0695,39.2195,754,2010,1886.18,6.6,12.7,18.9,1.96,15.98
WCCA Site 12,-121.0695,39.2195,754,2011,1219.51,6.3,12.7,19.1,2.19,16.19
WCCA Site 12,-121.0695,39.2195,754,2012,1894.92,7.2,13.8,20.5,3.10,19.00
WCCA Site 12,-121.0695,39.2195,754,2013,424.44,6.8,14.0,21.2,3.34,19.91
WCCA Site 12,-121.0695,39.2195,754,2014,1391.09,8.8,15.2,21.6,3.76,20.18
WCCA Site 12,-121.0695,39.2195,754,2015,765.93,8.1,14.9,21.7,3.51,20.32
WCCA Site 12,-121.0695,39.2195,754,2016,1776.24,7.4,14.1,20.8,3.29,18.98
WCCA Site 12,-121.0695,39.2195,754,2017,2125.40,7.8,14.3,20.8,2.69,18.53
WCCA Site 12,-121.0695,39.2195,754,2018,1235.64,7.4,14.3,21.2,3.06,19.64
WCCA Site 12,-121.0695,39.2195,754,2019,1751.19,7.0,13.5,19.9,2.33,17.26
WCCA Site 12,-121.0695,39.2195,754,2020,763.40,8.0,14.9,21.8,3.93,21.11
WCCA Site 12,-121.0695,39.2195,754,2021,1267.43,8.0,14.9,21.8,3.76,22.10
WCCA Site 12,-121.0695,39.2195,754,2022,943.76,8.0,14.8,21.7,4.13,21.80
WCCA Site 12,-121.0695,39.2195,754,2023,1400.39,8.0,13.9,19.9,3.40,17.46
WCCA Site 12,-121.0695,39.2195,754,2024,1542.13,8.8,15.0,21.1,3.85,19.80
,,,,,,,,,,
WCCA Site 8.,-121.0674,39.2033,726,2010,1772.27,6.5,12.8,19.1,1.82,16.13
WCCA Site 8.,-121.0674,39.2033,726,2011,1133.52,6.0,12.7,19.2,1.98,16.33
WCCA Site 8.,-121.0674,39.2033,726,2012,1818.92,6.9,13.8,20.6,2.81,19.11
WCCA Site 8.,-121.0674,39.2033,726,2013,397.28,6.5,14.0,21.4,2.99,20.09
WCCA Site 8.,-121.0674,39.2033,726,2014,1333.55,8.4,15.1,21.8,3.25,20.33
WCCA Site 8.,-121.0674,39.2033,726,2015,729.93,7.8,14.9,21.9,3.05,20.49
WCCA Site 8.,-121.0674,39.2033,726,2016,1682.03,7.3,14.1,21.0,3.04,19.14
WCCA Site 8.,-121.0674,39.2033,726,2017,1990.55,7.6,14.3,21.0,2.48,18.66
WCCA Site 8.,-121.0674,39.2033,726,2018,1187.92,7.1,14.2,21.4,2.77,19.78
WCCA Site 8.,-121.0674,39.2033,726,2019,1660.14,6.8,13.4,20.1,2.08,17.45
WCCA Site 8.,-121.0674,39.2033,726,2020,745.08,7.7,14.8,22.0,3.76,21.31
WCCA Site 8.,-121.0674,39.2033,726,2021,1250.39,7.4,14.7,21.9,3.53,22.27
WCCA Site 8.,-121.0674,39.2033,726,2022,926.81,7.3,14.5,21.8,3.55,21.80
WCCA Site 8.,-121.0674,39.2033,726,2023,1327.17,7.3,13.7,20.1,2.68,17.80
WCCA Site 8.,-121.0674,39.2033,726,2024,1505.54,8.3,14.8,21.2,3.33,20.00
,,,,,,,,,,
WCCA Site 52,-121.0673,39.2032,726,2010,1772.27,6.5,12.8,19.1,1.82,16.13
WCCA Site 52,-121.0673,39.2032,726,2011,1133.52,6.0,12.7,19.2,1.98,16.33
WCCA Site 52,-121.0673,39.2032,726,2012,1818.92,6.9,13.8,20.6,2.81,19.11
WCCA Site 52,-121.0673,39.2032,726,2013,397.28,6.5,14.0,21.4,2.99,20.09
WCCA Site 52,-121.0673,39.2032,726,2014,1333.55,8.4,15.1,21.8,3.25,20.33
WCCA Site 52,-121.0673,39.2032,726,2015,729.93,7.8,14.9,21.9,3.05,20.49
WCCA Site 52,-121.0673,39.2032,726,2016,1682.03,7.3,14.1,21.0,3.04,19.14
WCCA Site 52,-121.0673,39.2032,726,2017,1990.55,7.6,14.3,21.0,2.48,18.66
WCCA Site 52,-121.0673,39.2032,726,2018,1187.92,7.1,14.2,21.4,2.77,19.78
WCCA Site 52,-121.0673,39.2032,726,2019,1660.14,6.8,13.4,20.1,2.08,17.45
WCCA Site 52,-121.0673,39.2032,726,2020,745.08,7.7,14.8,22.0,3.76,21.31
WCCA Site 52,-121.0673,39.2032,726,2021,1250.39,7.4,14.7,21.9,3.53,22.27
WCCA Site 52,-121.0673,39.2032,726,2022,926.81,7.3,14.5,21.8,3.55,21.80
WCCA Site 52,-121.0673,39.2032,726,2023,1327.17,7.3,13.7,20.1,2.68,17.80
WCCA Site 52,-121.0673,39.2032,726,2024,1505.54,8.3,14.8,21.2,3.33,20.00
,,,,,,,,,,
WCCA Site 3.,-121.0347,39.2318,804,2010,1978.34,6.8,12.7,18.7,2.26,15.79
WCCA Site 3.,-121.0347,39.2318,804,2011,1275.12,6.6,12.7,18.8,2.55,15.97
WCCA Site 3.,-121.0347,39.2318,804,2012,1945.31,7.7,14.0,20.3,3.62,18.91
WCCA Site 3.,-121.0347,39.2318,804,2013,416.05,7.5,14.2,20.9,4.04,19.51
WCCA Site 3.,-121.0347,39.2318,804,2014,1393.57,9.5,15.4,21.3,4.60,19.93
WCCA Site 3.,-121.0347,39.2318,804,2015,769.99,8.9,15.1,21.4,4.37,20.01
WCCA Site 3.,-121.0347,39.2318,804,2016,1775.56,7.8,14.2,20.5,3.82,18.75
WCCA Site 3.,-121.0347,39.2318,804,2017,2105.21,8.3,14.5,20.6,3.11,18.34
WCCA Site 3.,-121.0347,39.2318,804,2018,1209.34,8.1,14.6,21.0,3.60,19.59
WCCA Site 3.,-121.0347,39.2318,804,2019,1757.56,7.5,13.5,19.6,2.73,17.01
WCCA Site 3.,-121.0347,39.2318,804,2020,754.42,8.5,15.0,21.5,4.33,20.81
WCCA Site 3.,-121.0347,39.2318,804,2021,1228.11,8.6,15.1,21.5,4.34,22.16
WCCA Site 3.,-121.0347,39.2318,804,2022,907.92,8.7,15.3,21.8,5.03,22.35
WCCA Site 3.,-121.0347,39.2318,804,2023,1353.20,8.5,14.0,19.6,4.19,17.25
WCCA Site 3.,-121.0347,39.2318,804,2024,1524.41,9.3,14.9,20.6,4.57,18.89
,,,,,,,,,,
WCCA Site 6.,-121.0562,39.2145,740,2010,1905.04,6.6,12.8,19.1,1.97,16.18
WCCA Site 6.,-121.0562,39.2145,740,2011,1234.54,6.2,12.7,19.2,2.17,16.37
WCCA Site 6.,-121.0562,39.2145,740,2012,1891.00,7.2,13.9,20.6,3.09,19.18
WCCA Site 6.,-121.0562,39.2145,740,2013,425.67,6.7,14.0,21.3,3.31,20.08
WCCA Site 6.,-121.0562,39.2145,740,2014,1388.72,8.9,15.3,21.7,3.81,20.37
WCCA Site 6.,-121.0562,39.2145,740,2015,756.87,8.1,15.0,21.8,3.54,20.50
WCCA Site 6.,-121.0562,39.2145,740,2016,1780.11,7.4,14.2,20.9,3.32,19.15
WCCA Site 6.,-121.0562,39.2145,740,2017,2130.53,7.8,14.4,20.9,2.66,18.73
WCCA Site 6.,-121.0562,39.2145,740,2018,1235.61,7.4,14.4,21.3,3.03,19.90
WCCA Site 6.,-121.0562,39.2145,740,2019,1747.92,7.0,13.5,20.0,2.27,17.46
WCCA Site 6.,-121.0562,39.2145,740,2020,752.70,7.9,14.9,21.9,3.90,21.28
WCCA Site 6.,-121.0562,39.2145,740,2021,1250.22,7.9,14.9,21.8,3.80,22.37
WCCA Site 6.,-121.0562,39.2145,740,2022,927.48,7.9,14.9,21.8,4.18,22.12
WCCA Site 6.,-121.0562,39.2145,740,2023,1380.67,8.0,14.0,20.0,3.51,17.71
WCCA Site 6.,-121.0562,39.2145,740,2024,1530.98,8.8,15.0,21.2,3.94,20.19
,,,,,,,,,,
SYRCL 1,-120.7451,39.5664,1121,2010,2221.36,3.3,10.5,17.7,1.92,17.08
SYRCL 1,-120.7451,39.5664,1121,2011,1487.15,2.4,10.1,17.7,1.82,17.29
SYRCL 1,-120.7451,39.5664,1121,2012,2111.75,3.5,11.4,19.3,2.61,20.18
SYRCL 1,-120.7451,39.5664,1121,2013,480.31,3.0,11.1,19.2,2.42,19.64
SYRCL 1,-120.7451,39.5664,1121,2014,1525.84,4.4,12.4,20.3,2.44,20.55
SYRCL 1,-120.7451,39.5664,1121,2015,961.84,4.2,12.3,20.5,2.28,20.82
SYRCL 1,-120.7451,39.5664,1121,2016,2166.03,3.7,11.4,19.1,2.20,19.20
SYRCL 1,-120.7451,39.5664,1121,2017,2685.03,4.2,11.7,19.1,2.13,19.16
SYRCL 1,-120.7451,39.5664,1121,2018,1325.62,3.5,11.6,19.7,2.32,20.44
SYRCL 1,-120.7451,39.5664,1121,2019,2158.44,3.2,10.6,18.0,1.81,17.48
SYRCL 1,-120.7451,39.5664,1121,2020,864.40,3.7,12.0,20.2,2.47,21.41
SYRCL 1,-120.7451,39.5664,1121,2021,1458.18,4.1,11.9,19.7,2.25,20.96
SYRCL 1,-120.7451,39.5664,1121,2022,1107.91,2.7,11.1,19.5,1.85,20.48
SYRCL 1,-120.7451,39.5664,1121,2023,1718.94,2.7,10.2,17.8,1.13,16.95
SYRCL 1,-120.7451,39.5664,1121,2024,1810.89,3.5,11.3,19.0,1.11,18.83
,,,,,,,,,,
SYRCL 2,-120.8316,39.5593,928,2010,2158.43,3.9,11.3,18.6,1.78,18.02
SYRCL 2,-120.8316,39.5593,928,2011,1457.92,3.3,11.0,18.7,1.74,18.38
SYRCL 2,-120.8316,39.5593,928,2012,2077.60,4.2,12.2,20.3,2.40,21.23
SYRCL 2,-120.8316,39.5593,928,2013,491.12,3.7,11.9,20.1,2.32,20.63
SYRCL 2,-120.8316,39.5593,928,2014,1550.75,5.2,13.2,21.2,2.38,21.77
SYRCL 2,-120.8316,39.5593,928,2015,943.95,4.9,13.2,21.6,2.23,22.30
SYRCL 2,-120.8316,39.5593,928,2016,2180.25,4.4,12.2,20.1,2.10,20.32
SYRCL 2,-120.8316,39.5593,928,2017,2729.92,4.9,12.5,20.1,2.06,20.37
